epoch,accuracy,dice_coef,loss,lr,recall,val_accuracy,val_dice_coef,val_loss,val_recall
14,0.36557042598724365,0.7724325656890869,0.22760026156902313,1e-04,0.7365725636482239,0.43114981055259705,0.777404248714447,0.2206622213125229,0.9606174230575562
15,0.36559799313545227,0.7784592509269714,0.22156701982021332,1e-04,0.7287063002586365,0.43119296431541443,0.7794811725616455,0.2185278832912445,0.96090167760849
16,0.36543020606040955,0.7840651273727417,0.21595749258995056,1e-04,0.7206621170043945,0.43180662393569946,0.7808387875556946,0.21717359125614166,0.9657020568847656
17,0.36511048674583435,0.7897878885269165,0.21021899580955505,1e-04,0.7117664217948914,0.4304659366607666,0.7822709679603577,0.21579420566558838,0.950198769569397
18,0.364819198846817,0.7953141331672668,0.20468175411224365,1e-04,0.7026351094245911,0.43065303564071655,0.7840445041656494,0.21401450037956238,0.9505980014801025
19,0.3647899329662323,0.8009389638900757,0.19904299080371857,1e-04,0.6944276094436646,0.42997169494628906,0.7852519154548645,0.21286191046237946,0.9440129995346069
20,0.3646867573261261,0.80614173412323,0.19383424520492554,1e-04,0.6867736577987671,0.4307922124862671,0.7858184576034546,0.21218577027320862,0.9539916515350342
21,0.36490964889526367,0.811124324798584,0.18884731829166412,1e-04,0.6810253858566284,0.4299377202987671,0.786486804485321,0.21155603229999542,0.9461738467216492
22,0.3646206557750702,0.8158659338951111,0.18409904837608337,1e-04,0.6750088930130005,0.43034398555755615,0.7872191071510315,0.21081461012363434,0.949869692325592
23,0.36487719416618347,0.8201230764389038,0.17983992397785187,1e-04,0.6701117157936096,0.4298422634601593,0.7883274555206299,0.20971080660820007,0.9440556764602661
24,0.364971786737442,0.8242907524108887,0.17566320300102234,1e-04,0.6657775044441223,0.4304933547973633,0.7884210348129272,0.209608256816864,0.9501420855522156
25,0.3651617169380188,0.8283678889274597,0.17158091068267822,1e-04,0.6607695817947388,0.42924314737319946,0.7900032997131348,0.20808717608451843,0.9375948905944824
26,0.365166038274765,0.83194899559021,0.16799096763134003,1e-04,0.658257246017456,0.42772483825683594,0.7908192873001099,0.20750921964645386,0.92399001121521
27,0.36545634269714355,0.8355066776275635,0.16442564129829407,1e-04,0.6561183333396912,0.4289655089378357,0.7921280264854431,0.20604826509952545,0.9323301315307617
28,0.3655555844306946,0.8389976620674133,0.16092334687709808,1e-04,0.654365062713623,0.4277472198009491,0.7927162051200867,0.20563465356826782,0.9189516305923462
29,0.3659970462322235,0.8420777916908264,0.1578347086906433,1e-04,0.6531127095222473,0.4272022545337677,0.7932820320129395,0.20509015023708344,0.9139529466629028
30,0.3660213053226471,0.8448856472969055,0.1550179272890091,1e-04,0.6522324681282043,0.42772185802459717,0.7944355010986328,0.20387686789035797,0.9194879531860352
31,0.3663667142391205,0.8475002646446228,0.15239568054676056,1e-04,0.6521456241607666,0.42792999744415283,0.7949318885803223,0.20344612002372742,0.9219294786453247
32,0.3666650056838989,0.8498170375823975,0.15007290244102478,1e-04,0.6514341831207275,0.42594531178474426,0.7959352135658264,0.20255054533481598,0.8982360363006592
33,0.36680594086647034,0.8520097732543945,0.14787349104881287,1e-04,0.6516005396842957,0.42677661776542664,0.796828031539917,0.2016407996416092,0.9084157347679138
34,0.367022305727005,0.8542641997337341,0.1456119567155838,1e-04,0.6511759757995605,0.4249851405620575,0.7966386675834656,0.20195935666561127,0.8900516033172607
35,0.367197722196579,0.8562616109848022,0.1436086893081665,1e-04,0.6512778401374817,0.42597341537475586,0.7982537746429443,0.20022152364253998,0.9019264578819275
