epoch,accuracy,dice_coef,loss,lr,recall,val_accuracy,val_dice_coef,val_loss,val_recall
13,0.3658081293106079,0.7662858366966248,0.23375575244426727,1e-04,0.7444213032722473,0.43206316232681274,0.7759562730789185,0.2220592051744461,0.970615029335022
14,0.36568695306777954,0.7723997235298157,0.2276335507631302,1e-04,0.736341118812561,0.43154919147491455,0.7775864601135254,0.22045263648033142,0.9651730060577393
15,0.365551233291626,0.7784940600395203,0.22153453528881073,1e-04,0.7280991673469543,0.43132489919662476,0.7794139981269836,0.21857784688472748,0.9627683162689209
16,0.36522701382637024,0.7841216921806335,0.21590033173561096,1e-04,0.7200961112976074,0.43175673484802246,0.7807097434997559,0.21730513870716095,0.966596782207489
17,0.3650487959384918,0.7899469137191772,0.2100616991519928,1e-04,0.7106961607933044,0.43063998222351074,0.7825602293014526,0.2154916226863861,0.9512104392051697
18,0.36483755707740784,0.7954827547073364,0.2045130878686905,1e-04,0.7020671367645264,0.43132054805755615,0.7838845252990723,0.21408919990062714,0.9581078290939331
19,0.36473411321640015,0.8009946346282959,0.1989901065826416,1e-04,0.6941170692443848,0.4311959445476532,0.7849891781806946,0.21298518776893616,0.9576558470726013
20,0.36467719078063965,0.8062098026275635,0.1937699019908905,1e-04,0.6859551668167114,0.4308963716030121,0.7858425378799438,0.21216340363025665,0.9540259838104248
21,0.36467263102531433,0.8111223578453064,0.18885251879692078,1e-04,0.6798960566520691,0.4304281771183014,0.7866372466087341,0.2113405019044876,0.9496554136276245
22,0.36463719606399536,0.8157027959823608,0.18426133692264557,1e-04,0.6751049160957336,0.4299154579639435,0.7879763245582581,0.21008267998695374,0.9426199793815613
23,0.3648747205734253,0.8202941417694092,0.17966730892658234,1e-04,0.6699921488761902,0.43018725514411926,0.7883340120315552,0.20968638360500336,0.9462352395057678
24,0.3648401200771332,0.8243801593780518,0.17557531595230103,1e-04,0.6660277843475342,0.431233674287796,0.7884982824325562,0.20948217809200287,0.9546980261802673
25,0.36505693197250366,0.8282999992370605,0.17164760828018188,1e-04,0.6611886024475098,0.4286128580570221,0.7900050282478333,0.20818287134170532,0.9295145869255066
26,0.3651609718799591,0.8319718837738037,0.16796910762786865,1e-04,0.658219039440155,0.43065041303634644,0.7903002500534058,0.20770984888076782,0.9481649994850159
27,0.36548227071762085,0.835480809211731,0.16445167362689972,1e-04,0.6560955047607422,0.4271303415298462,0.7912696599960327,0.206998810172081,0.9146748185157776
28,0.36558839678764343,0.838959813117981,0.1609622836112976,1e-04,0.6537797451019287,0.4275933802127838,0.7924017906188965,0.2058786004781723,0.9211683869361877
29,0.36584770679473877,0.8420697450637817,0.15784335136413574,1e-04,0.65330970287323,0.42931750416755676,0.7932306528091431,0.2049098014831543,0.9314026832580566
30,0.36607030034065247,0.8448045253753662,0.1550997793674469,1e-04,0.6521223187446594,0.42688801884651184,0.7938926815986633,0.20450276136398315,0.9136889576911926
31,0.36635008454322815,0.847408652305603,0.1524873524904251,1e-04,0.6520817279815674,0.4280163645744324,0.7953686714172363,0.20289158821105957,0.9174922704696655
32,0.3666675090789795,0.8498157262802124,0.15007326006889343,1e-04,0.6515138745307922,0.42692670226097107,0.7961277961730957,0.20223720371723175,0.9078154563903809
33,0.36668723821640015,0.8521788120269775,0.14770255982875824,1e-04,0.6510716676712036,0.4270041286945343,0.7971733808517456,0.20127283036708832,0.9068912267684937
34,0.36711400747299194,0.8544737100601196,0.14540188014507294,1e-04,0.6508622169494629,0.4263218343257904,0.7978636622428894,0.2005746215581894,0.8987866044044495
35,0.367175430059433,0.8562701344490051,0.14360035955905914,1e-04,0.6509522795677185,0.4257583022117615,0.7981677055358887,0.20025435090065002,0.8941797018051147
36,0.3671881854534149,0.8577770590782166,0.14209195971488953,1e-04,0.6514602899551392,0.42345044016838074,0.7966599464416504,0.20195789635181427,0.8700647354125977
37,0.3674026131629944,0.8596236109733582,0.140239417552948,1e-04,0.6509907841682434,0.42433395981788635,0.7982518076896667,0.20027489960193634,0.8822845220565796
38,0.3677276372909546,0.8617810010910034,0.1380724012851715,1e-04,0.650579035282135,0.4212363064289093,0.7968721985816956,0.2017916589975357,0.8603678345680237
39,0.3679126799106598,0.8635149598121643,0.13633395731449127,1e-04,0.6506919860839844,0.42420923709869385,0.7996554374694824,0.19885621964931488,0.8788804411888123
40,0.36794108152389526,0.8648704886436462,0.13497386872768402,1e-04,0.6509577631950378,0.41656288504600525,0.7933894395828247,0.20544524490833282,0.8280086517333984
41,0.3682011365890503,0.8662636876106262,0.13357596099376678,1e-04,0.6513406038284302,0.41607552766799927,0.7928993701934814,0.20597277581691742,0.8248317241668701
42,0.3682786822319031,0.8678609132766724,0.13197337090969086,1e-04,0.6508643627166748,0.41309088468551636,0.7909293174743652,0.2079695612192154,0.8092993497848511
43,0.3685636818408966,0.8692268133163452,0.13060398399829865,1e-04,0.650926411151886,0.4153518080711365,0.794025182723999,0.2048771232366562,0.820564329624176
44,0.3685116171836853,0.8696335554122925,0.1301945596933365,1e-05,0.6519381999969482,0.42056354880332947,0.7991138100624084,0.19958025217056274,0.8554195165634155
45,0.3687359094619751,0.8703192472457886,0.12950389087200165,1e-05,0.6513423323631287,0.4193844795227051,0.7980610132217407,0.20064100623130798,0.8494905233383179
46,0.3688560128211975,0.8707216382026672,0.1290990114212036,1e-05,0.6510207653045654,0.41806477308273315,0.7969041466712952,0.2018023133277893,0.8429338335990906
47,0.3689422309398651,0.8710314631462097,0.1287878006696701,1e-05,0.6508033275604248,0.4168703556060791,0.795819103717804,0.20287901163101196,0.8366078734397888
48,0.369827538728714,0.8705601692199707,0.12926027178764343,1e-06,0.6540874242782593,0.41516515612602234,0.7942548394203186,0.20444299280643463,0.8263797760009766
49,0.369345486164093,0.8710331320762634,0.12878097593784332,1e-06,0.6516525149345398,0.41394317150115967,0.7930284738540649,0.20566391944885254,0.8191856145858765
